execution_time,num_solutions,status,workload,xp,query,run,endpoint,optimization_time,cardinality,cost,epsilon,support,estimator,optimizer,num_walks,max_depth,beam_size,beam_extra,relaxe_stars,optimize_walk_plans
0.343510627746582,2,ok,wdbench-ppaths,xp1,P327,2,blazegraph,0.0,,,,,,,,,,,,
0.3252713680267334,1,ok,wdbench-ppaths,xp1,P328,1,blazegraph,0.0,,,,,,,,,,,,
0.337721586227417,1,ok,wdbench-ppaths,xp1,P328,2,blazegraph,0.0,,,,,,,,,,,,
0.3516380786895752,1,ok,wdbench-ppaths,xp1,P286,1,blazegraph,0.0,,,,,,,,,,,,
0.3640303611755371,1,ok,wdbench-ppaths,xp1,P286,2,blazegraph,0.0,,,,,,,,,,,,
418.6635267734528,0,error,wdbench-ppaths,xp1,P332,1,blazegraph,0.0,,,,,,,,,,,,
312.3009374141693,0,error,wdbench-ppaths,xp1,P332,2,blazegraph,0.0,,,,,,,,,,,,
0.3325128555297851,1,ok,wdbench-ppaths,xp1,P249,1,blazegraph,0.0,,,,,,,,,,,,
0.3610730171203613,1,ok,wdbench-ppaths,xp1,P249,2,blazegraph,0.0,,,,,,,,,,,,
53.5492000579834,448889,ok,wdbench-ppaths,xp1,P396,1,blazegraph,0.0,,,,,,,,,,,,
50.476269245147705,448889,ok,wdbench-ppaths,xp1,P396,2,blazegraph,0.0,,,,,,,,,,,,
11.811382532119753,51,ok,wdbench-ppaths,xp1,P229,1,blazegraph,0.0,,,,,,,,,,,,
11.795507907867432,51,ok,wdbench-ppaths,xp1,P229,2,blazegraph,0.0,,,,,,,,,,,,
72.3792769908905,3034,ok,wdbench-ppaths,xp1,P368,1,blazegraph,0.0,,,,,,,,,,,,
59.56006693840027,3034,ok,wdbench-ppaths,xp1,P368,2,blazegraph,0.0,,,,,,,,,,,,
33.63453936576843,21,ok,wdbench-ppaths,xp1,P186,1,blazegraph,0.0,,,,,,,,,,,,
34.955570697784424,21,ok,wdbench-ppaths,xp1,P186,2,blazegraph,0.0,,,,,,,,,,,,
0.3014416694641113,1,ok,wdbench-ppaths,xp1,P353,1,blazegraph,0.0,,,,,,,,,,,,
0.2995235919952392,1,ok,wdbench-ppaths,xp1,P353,2,blazegraph,0.0,,,,,,,,,,,,
463.1461925506592,65084,ok,wdbench-ppaths,xp1,P242,1,blazegraph,0.0,,,,,,,,,,,,
504.4557247161865,65084,ok,wdbench-ppaths,xp1,P242,2,blazegraph,0.0,,,,,,,,,,,,
1.4080376625061035,29165,ok,wdbench-ppaths,xp1,P310,1,blazegraph,0.0,,,,,,,,,,,,
1.6523218154907229,29165,ok,wdbench-ppaths,xp1,P310,2,blazegraph,0.0,,,,,,,,,,,,
6.007956981658936,110495,ok,wdbench-ppaths,xp1,P335,1,blazegraph,0.0,,,,,,,,,,,,
5.4264960289001465,110495,ok,wdbench-ppaths,xp1,P335,2,blazegraph,0.0,,,,,,,,,,,,
1.1515765190124512,5864,ok,wdbench-ppaths,xp1,P226,1,blazegraph,0.0,,,,,,,,,,,,
1.4132232666015625,5864,ok,wdbench-ppaths,xp1,P226,2,blazegraph,0.0,,,,,,,,,,,,
0.8989636898040771,50,ok,wdbench-ppaths,xp1,P236,1,blazegraph,0.0,,,,,,,,,,,,
0.9159679412841796,50,ok,wdbench-ppaths,xp1,P236,2,blazegraph,0.0,,,,,,,,,,,,
0.3256340026855469,1,ok,wdbench-ppaths,xp1,P359,1,blazegraph,0.0,,,,,,,,,,,,
0.3116366863250732,1,ok,wdbench-ppaths,xp1,P359,2,blazegraph,0.0,,,,,,,,,,,,
13.418879508972168,6,ok,wdbench-ppaths,xp1,P289,1,blazegraph,0.0,,,,,,,,,,,,
15.104214906692505,6,ok,wdbench-ppaths,xp1,P289,2,blazegraph,0.0,,,,,,,,,,,,
0.3515520095825195,1,ok,wdbench-ppaths,xp1,P402,1,blazegraph,0.0,,,,,,,,,,,,
0.3379185199737549,1,ok,wdbench-ppaths,xp1,P402,2,blazegraph,0.0,,,,,,,,,,,,
265.1982789039612,59,ok,wdbench-ppaths,xp1,P230,1,blazegraph,0.0,,,,,,,,,,,,
258.3008270263672,59,ok,wdbench-ppaths,xp1,P230,2,blazegraph,0.0,,,,,,,,,,,,
61.18632984161377,194172,ok,wdbench-ppaths,xp1,P262,1,blazegraph,0.0,,,,,,,,,,,,
101.14461064338684,194172,ok,wdbench-ppaths,xp1,P262,2,blazegraph,0.0,,,,,,,,,,,,
0.3469300270080566,1,ok,wdbench-ppaths,xp1,P349,1,blazegraph,0.0,,,,,,,,,,,,
0.3388559818267822,1,ok,wdbench-ppaths,xp1,P349,2,blazegraph,0.0,,,,,,,,,,,,
3.3975000381469727,304462,ok,wdbench-ppaths,xp1,P316,1,blazegraph,0.0,,,,,,,,,,,,
3.6332967281341553,304462,ok,wdbench-ppaths,xp1,P316,2,blazegraph,0.0,,,,,,,,,,,,
0.3066208362579345,0,ok,wdbench-ppaths,xp1,P260,1,blazegraph,0.0,,,,,,,,,,,,
0.3088879585266113,0,ok,wdbench-ppaths,xp1,P260,2,blazegraph,0.0,,,,,,,,,,,,
900.0859344005585,0,timeout,wdbench-ppaths,xp1,P315,1,blazegraph,0.0,,,,,,,,,,,,
900.6641862392426,0,timeout,wdbench-ppaths,xp1,P315,2,blazegraph,0.0,,,,,,,,,,,,
0.3428802490234375,1,ok,wdbench-ppaths,xp1,P366,1,blazegraph,0.0,,,,,,,,,,,,
0.3217284679412842,1,ok,wdbench-ppaths,xp1,P366,2,blazegraph,0.0,,,,,,,,,,,,
0.3339014053344726,1,ok,wdbench-ppaths,xp1,P381,1,blazegraph,0.0,,,,,,,,,,,,
0.3342254161834717,1,ok,wdbench-ppaths,xp1,P381,2,blazegraph,0.0,,,,,,,,,,,,
0.3386323451995849,3,ok,wdbench-ppaths,xp1,P284,1,blazegraph,0.0,,,,,,,,,,,,
0.3603601455688476,3,ok,wdbench-ppaths,xp1,P284,2,blazegraph,0.0,,,,,,,,,,,,
76.55665445327759,185,ok,wdbench-ppaths,xp1,P279,1,blazegraph,0.0,,,,,,,,,,,,
74.2483422756195,185,ok,wdbench-ppaths,xp1,P279,2,blazegraph,0.0,,,,,,,,,,,,
900.0242807865143,0,timeout,wdbench-ppaths,xp1,P356,1,blazegraph,0.0,,,,,,,,,,,,
905.9386730194092,0,timeout,wdbench-ppaths,xp1,P356,2,blazegraph,0.0,,,,,,,,,,,,
4.910566806793213,9,ok,wdbench-ppaths,xp1,P324,1,blazegraph,0.0,,,,,,,,,,,,
5.154356002807617,9,ok,wdbench-ppaths,xp1,P324,2,blazegraph,0.0,,,,,,,,,,,,
0.4675753116607666,56,ok,wdbench-ppaths,xp1,P198,1,blazegraph,0.0,,,,,,,,,,,,
0.4258286952972412,56,ok,wdbench-ppaths,xp1,P198,2,blazegraph,0.0,,,,,,,,,,,,
0.3680295944213867,7,ok,wdbench-ppaths,xp1,P251,1,blazegraph,0.0,,,,,,,,,,,,
0.3729898929595947,7,ok,wdbench-ppaths,xp1,P251,2,blazegraph,0.0,,,,,,,,,,,,
1.13100266456604,22,ok,wdbench-ppaths,xp1,P364,1,blazegraph,0.0,,,,,,,,,,,,
1.34645414352417,22,ok,wdbench-ppaths,xp1,P364,2,blazegraph,0.0,,,,,,,,,,,,
